"Country","Year","Sector","Value"
"Greece",2012,"Information, communication",2
"Greece",2013,"Information, communication",2.1
"Greece",2014,"Information, communication",2.2
"Greece",2015,"Information, communication",2.1
"Hungary",1995,"Information, communication",1.7
"Hungary",1996,"Information, communication",1.6
"Hungary",1997,"Information, communication",1.5
"Hungary",1998,"Information, communication",1.7
"Hungary",1999,"Information, communication",1.7
"Hungary",2000,"Information, communication",1.9
"Hungary",2001,"Information, communication",2.1
"Hungary",2002,"Information, communication",2
"Hungary",2003,"Information, communication",2.2
"Hungary",2004,"Information, communication",2
"Hungary",2005,"Information, communication",2.1
"Hungary",2006,"Information, communication",2.4
"Hungary",2007,"Information, communication",2.4
"Hungary",2008,"Information, communication",2.4
"Hungary",2009,"Information, communication",2.3
"Hungary",2010,"Information, communication",2.4
"Hungary",2011,"Information, communication",2.5
"Hungary",2012,"Information, communication",2.6
"Hungary",2013,"Information, communication",2.7
"Hungary",2014,"Information, communication",2.8
"Hungary",2015,"Information, communication",2.8
"Hungary",2016,"Information, communication",3
"Ireland",1998,"Information, communication",3.5
"Ireland",1999,"Information, communication",3.8
"Ireland",2000,"Information, communication",3.7
"Ireland",2001,"Information, communication",3.7
"Ireland",2002,"Information, communication",3.7
"Ireland",2003,"Information, communication",3.5
"Ireland",2004,"Information, communication",3.3
"Ireland",2005,"Information, communication",3.4
"Ireland",2006,"Information, communication",3.4
"Ireland",2007,"Information, communication",3.2
"Ireland",2008,"Information, communication",3.4
"Ireland",2009,"Information, communication",3.8
"Ireland",2010,"Information, communication",4
"Ireland",2011,"Information, communication",3.5
"Ireland",2012,"Information, communication",3.7
"Ireland",2013,"Information, communication",3.6
"Ireland",2014,"Information, communication",3.6
"Ireland",2015,"Information, communication",3.6
"Ireland",2016,"Information, communication",3.6
"Italy",1995,"Information, communication",1.9
"Italy",1996,"Information, communication",2
"Italy",1997,"Information, communication",2
"Italy",1998,"Information, communication",2.1
"Italy",1999,"Information, communication",2.2
"Italy",2000,"Information, communication",2.3
"Italy",2001,"Information, communication",2.4
"Italy",2002,"Information, communication",2.5
"Italy",2003,"Information, communication",2.4
"Italy",2004,"Information, communication",2.4
"Italy",2005,"Information, communication",2.4
"Italy",2006,"Information, communication",2.4
"Italy",2007,"Information, communication",2.4
"Italy",2008,"Information, communication",2.4
"Italy",2009,"Information, communication",2.4
"Italy",2010,"Information, communication",2.4
"Italy",2011,"Information, communication",2.4
"Italy",2012,"Information, communication",2.4
"Italy",2013,"Information, communication",2.4
"Italy",2014,"Information, communication",2.4
"Italy",2015,"Information, communication",2.4
"Italy",2016,"Information, communication",2.4
"Latvia",1995,"Information, communication",2.5
"Latvia",1996,"Information, communication",2.5
"Latvia",1997,"Information, communication",2.5
"Latvia",1998,"Information, communication",2.5
"Latvia",1999,"Information, communication",2.5
"Latvia",2000,"Information, communication",2.5
"Latvia",2001,"Information, communication",2.4
"Latvia",2002,"Information, communication",2.5
"Latvia",2003,"Information, communication",2.6
"Latvia",2004,"Information, communication",2.6
"Latvia",2005,"Information, communication",2
"Latvia",2006,"Information, communication",1.8
"Latvia",2007,"Information, communication",2
"Latvia",2008,"Information, communication",2.1
"Latvia",2009,"Information, communication",2.2
"Latvia",2010,"Information, communication",2.4
"Latvia",2011,"Information, communication",2.5
"Latvia",2012,"Information, communication",2.5
"Latvia",2013,"Information, communication",2.7
"Latvia",2014,"Information, communication",3.1
"Latvia",2015,"Information, communication",3.1
"Latvia",2016,"Information, communication",3.2
"Liechtenstein",2013,"Information, communication",2
"Liechtenstein",2014,"Information, communication",2
"Liechtenstein",2015,"Information, communication",2.2
"Lithuania",1995,"Information, communication",1.3
"Lithuania",1996,"Information, communication",1.2
"Lithuania",1997,"Information, communication",1.2
"Lithuania",1998,"Information, communication",1.3
"Lithuania",1999,"Information, communication",1.3
"Lithuania",2000,"Information, communication",1.3
"Lithuania",2001,"Information, communication",1.4
"Lithuania",2002,"Information, communication",1.2
"Lithuania",2003,"Information, communication",1
"Lithuania",2004,"Information, communication",1.3
"Lithuania",2005,"Information, communication",1.4
"Lithuania",2006,"Information, communication",1.3
"Lithuania",2007,"Information, communication",1.5
"Lithuania",2008,"Information, communication",1.7
"Lithuania",2009,"Information, communication",1.7
"Lithuania",2010,"Information, communication",1.8
"Lithuania",2011,"Information, communication",2
"Lithuania",2012,"Information, communication",2.2
"Lithuania",2013,"Information, communication",1.9
"Lithuania",2014,"Information, communication",1.8
"Lithuania",2015,"Information, communication",2
"Lithuania",2016,"Information, communication",2.1
"Luxembourg",1995,"Information, communication",2.5
"Luxembourg",1996,"Information, communication",2.7
"Luxembourg",1997,"Information, communication",2.8
"Luxembourg",1998,"Information, communication",3
"Luxembourg",1999,"Information, communication",3.1
"Luxembourg",2000,"Information, communication",3.3
"Luxembourg",2001,"Information, communication",3.5
"Luxembourg",2002,"Information, communication",3.4
"Luxembourg",2003,"Information, communication",3.3
"Luxembourg",2004,"Information, communication",3.3
"Luxembourg",2005,"Information, communication",3.4
"Luxembourg",2006,"Information, communication",3.5
"Luxembourg",2007,"Information, communication",3.8
"Luxembourg",2008,"Information, communication",3.8
"Luxembourg",2009,"Information, communication",3.9
"Luxembourg",2010,"Information, communication",3.9
"Luxembourg",2011,"Information, communication",4
"Luxembourg",2012,"Information, communication",4
"Luxembourg",2013,"Information, communication",4
"Luxembourg",2014,"Information, communication",4.1
"Luxembourg",2015,"Information, communication",4.1
"Malta",1995,"Information, communication",2.9
"Malta",1996,"Information, communication",3
"Malta",1997,"Information, communication",3
"Malta",1998,"Information, communication",2.9
"Malta",1999,"Information, communication",2.8
"Malta",2000,"Information, communication",2.6
"Malta",2001,"Information, communication",2.6
"Malta",2002,"Information, communication",2.6
"Malta",2003,"Information, communication",2.6
"Malta",2004,"Information, communication",2.4
"Malta",2005,"Information, communication",2.6
"Malta",2006,"Information, communication",2.6
"Malta",2007,"Information, communication",2.7
"Malta",2008,"Information, communication",3
"Malta",2009,"Information, communication",3.1
"Malta",2010,"Information, communication",3.1
"Malta",2011,"Information, communication",3.3
"Malta",2012,"Information, communication",3.4
"Malta",2013,"Information, communication",3.6
"Malta",2014,"Information, communication",3.8
"Malta",2015,"Information, communication",3.9
"Malta",2016,"Information, communication",4.2
"Netherlands",1995,"Information, communication",2
"Netherlands",1996,"Information, communication",2.2
"Netherlands",1997,"Information, communication",2.4
"Netherlands",1998,"Information, communication",2.7
"Netherlands",1999,"Information, communication",2.8
"Netherlands",2000,"Information, communication",3
"Netherlands",2001,"Information, communication",3.2
"Netherlands",2002,"Information, communication",2.9
"Netherlands",2003,"Information, communication",2.8
"Netherlands",2004,"Information, communication",2.8
"Netherlands",2005,"Information, communication",2.9
"Netherlands",2006,"Information, communication",2.9
"Netherlands",2007,"Information, communication",2.9
"Netherlands",2008,"Information, communication",3
"Netherlands",2009,"Information, communication",2.9
"Netherlands",2010,"Information, communication",2.9
"Netherlands",2011,"Information, communication",2.9
"Netherlands",2012,"Information, communication",2.9
"Netherlands",2013,"Information, communication",2.9
"Netherlands",2014,"Information, communication",3
"Netherlands",2015,"Information, communication",3
"Netherlands",2016,"Information, communication",3.1
"Poland",2000,"Information, communication",1.3
"Poland",2001,"Information, communication",1.4
"Poland",2002,"Information, communication",1.4
"Poland",2003,"Information, communication",1.5
"Poland",2004,"Information, communication",1.6
"Poland",2005,"Information, communication",1.5
"Poland",2006,"Information, communication",1.7
"Poland",2007,"Information, communication",1.9
"Poland",2008,"Information, communication",1.9
"Poland",2009,"Information, communication",2
"Poland",2010,"Information, communication",1.9
"Poland",2011,"Information, communication",1.9
"Poland",2012,"Information, communication",2
"Poland",2013,"Information, communication",2.2
"Poland",2014,"Information, communication",2.3
"Poland",2015,"Information, communication",2.3
"Poland",2016,"Information, communication",2.3
"Portugal",1995,"Information, communication",1.1
"Portugal",1996,"Information, communication",1.1
"Portugal",1997,"Information, communication",1.1
"Portugal",1998,"Information, communication",1.1
"Portugal",1999,"Information, communication",1.1
"Portugal",2000,"Information, communication",1.1
"Portugal",2001,"Information, communication",1.1
"Portugal",2002,"Information, communication",1.1
"Portugal",2003,"Information, communication",1.1
"Portugal",2004,"Information, communication",1.1
"Portugal",2005,"Information, communication",1.2
"Portugal",2006,"Information, communication",1.2
"Portugal",2007,"Information, communication",1.3
"Portugal",2008,"Information, communication",1.3
"Portugal",2009,"Information, communication",1.4
"Portugal",2010,"Information, communication",1.5
"Portugal",2011,"Information, communication",1.5
"Portugal",2012,"Information, communication",1.6
"Portugal",2013,"Information, communication",1.7
"Portugal",2014,"Information, communication",1.7
"Portugal",2015,"Information, communication",1.8
"Portugal",2016,"Information, communication",1.8
"Romania",1995,"Information, communication",1.2
"Romania",1996,"Information, communication",1.2
"Romania",1997,"Information, communication",1.2
"Romania",1998,"Information, communication",1.1
"Romania",1999,"Information, communication",1.1
"Romania",2000,"Information, communication",1.1
"Romania",2001,"Information, communication",1.1
"Romania",2002,"Information, communication",1.3
"Romania",2003,"Information, communication",1.3
"Romania",2004,"Information, communication",1.5
"Romania",2005,"Information, communication",1.3
"Romania",2006,"Information, communication",1.3
"Romania",2007,"Information, communication",1.4
"Romania",2008,"Information, communication",1.3
"Romania",2009,"Information, communication",1.3
"Romania",2010,"Information, communication",1.4
"Romania",2011,"Information, communication",1.4
"Romania",2012,"Information, communication",1.7
"Romania",2013,"Information, communication",1.7
"Romania",2014,"Information, communication",1.7
"Romania",2015,"Information, communication",2.3
"Slovakia",1995,"Information, communication",2
"Slovakia",1996,"Information, communication",1.9
"Slovakia",1997,"Information, communication",1.9
"Slovakia",1998,"Information, communication",2
"Slovakia",1999,"Information, communication",2
"Slovakia",2000,"Information, communication",2.2
"Slovakia",2001,"Information, communication",2.2
"Slovakia",2002,"Information, communication",2
"Slovakia",2003,"Information, communication",2
"Slovakia",2004,"Information, communication",2
"Slovakia",2005,"Information, communication",2
"Slovakia",2006,"Information, communication",2.2
"Slovakia",2007,"Information, communication",2.2
"Slovakia",2008,"Information, communication",2.3
"Slovakia",2009,"Information, communication",2.4
"Slovakia",2010,"Information, communication",2.3
"Slovakia",2011,"Information, communication",2.5
"Slovakia",2012,"Information, communication",2.5
"Slovakia",2013,"Information, communication",2.6
"Slovakia",2014,"Information, communication",2.7
"Slovakia",2015,"Information, communication",2.7
"Slovakia",2016,"Information, communication",2.7
"Slovenia",1995,"Information, communication",1.5
"Slovenia",1996,"Information, communication",1.6
"Slovenia",1997,"Information, communication",1.5
"Slovenia",1998,"Information, communication",1.6
"Slovenia",1999,"Information, communication",1.7
"Slovenia",2000,"Information, communication",1.8
"Slovenia",2001,"Information, communication",1.9
"Slovenia",2002,"Information, communication",1.9
"Slovenia",2003,"Information, communication",2
"Slovenia",2004,"Information, communication",2
"Slovenia",2005,"Information, communication",2.1
"Slovenia",2006,"Information, communication",2.2
"Slovenia",2007,"Information, communication",2.3
"Slovenia",2008,"Information, communication",2.4
"Slovenia",2009,"Information, communication",2.5
"Slovenia",2010,"Information, communication",2.6
"Slovenia",2011,"Information, communication",2.6
"Slovenia",2012,"Information, communication",2.7
"Slovenia",2013,"Information, communication",2.8
"Slovenia",2014,"Information, communication",2.9
"Slovenia",2015,"Information, communication",2.9
"Slovenia",2016,"Information, communication",3
"Spain",1995,"Information, communication",1.8
"Spain",1996,"Information, communication",1.9
"Spain",1997,"Information, communication",2
"Spain",1998,"Information, communication",2
"Spain",1999,"Information, communication",2.1
"Spain",2000,"Information, communication",2.1
"Spain",2001,"Information, communication",2.1
"Spain",2002,"Information, communication",2.2
"Spain",2003,"Information, communication",2.1
"Spain",2004,"Information, communication",2.1
"Spain",2005,"Information, communication",2.2
"Spain",2006,"Information, communication",2.2
"Spain",2007,"Information, communication",2.2
"Spain",2008,"Information, communication",2.2
"Spain",2009,"Information, communication",2.4
"Spain",2010,"Information, communication",2.4
"Spain",2011,"Information, communication",2.5
"Spain",2012,"Information, communication",2.5
"Spain",2013,"Information, communication",2.5
"Spain",2014,"Information, communication",2.5
"Spain",2015,"Information, communication",2.5
"Spain",2016,"Information, communication",2.5
"Sweden",1993,"Information, communication",2.6
"Sweden",1994,"Information, communication",2.8
"Sweden",1995,"Information, communication",2.9
"Sweden",1996,"Information, communication",3.1
"Sweden",1997,"Information, communication",3.1
"Sweden",1998,"Information, communication",3.3
"Sweden",1999,"Information, communication",3.5
"Sweden",2000,"Information, communication",3.9
"Sweden",2001,"Information, communication",4.1
"Sweden",2002,"Information, communication",3.9
"Sweden",2003,"Information, communication",3.7
"Sweden",2004,"Information, communication",3.7
"Sweden",2005,"Information, communication",3.7
"Sweden",2006,"Information, communication",3.7
"Sweden",2007,"Information, communication",3.7
"Sweden",2008,"Information, communication",3.8
"Sweden",2009,"Information, communication",3.8
"Sweden",2010,"Information, communication",3.7
"Sweden",2011,"Information, communication",3.7
"Sweden",2012,"Information, communication",3.7
"Sweden",2013,"Information, communication",3.7
"Sweden",2014,"Information, communication",3.7
"Sweden",2015,"Information, communication",3.7
"Sweden",2016,"Information, communication",3.6
"United Kingdom",1995,"Information, communication",3.4
"United Kingdom",1996,"Information, communication",3.4
"United Kingdom",1997,"Information, communication",3.7
"United Kingdom",1998,"Information, communication",3.8
"United Kingdom",1999,"Information, communication",3.8
"United Kingdom",2000,"Information, communication",3.9
"United Kingdom",2001,"Information, communication",4
"United Kingdom",2002,"Information, communication",4
"United Kingdom",2003,"Information, communication",4
"United Kingdom",2004,"Information, communication",3.9
"United Kingdom",2005,"Information, communication",3.9
"United Kingdom",2006,"Information, communication",4
"United Kingdom",2007,"Information, communication",4
"United Kingdom",2008,"Information, communication",3.9
"United Kingdom",2009,"Information, communication",3.9
"United Kingdom",2010,"Information, communication",3.8
"United Kingdom",2011,"Information, communication",4
"United Kingdom",2012,"Information, communication",4
